#SampleID	ERR2985255	ERR2985256	ERR2985257	ERR2985258	ERR2985259	ERR2985260	ERR2985261	ERR2985262	ERR2985263	ERR2985264	ERR2985265	ERR2985266	ERR2985267	ERR2985268	ERR2985269	ERR2985270	ERR2985271	ERR2985272	ERR2985273	ERR2985274	ERR2985275	ERR2985276	ERR2985277	ERR2985278
sk__Eukaryota;k__;p__;c__;o__Perkinsida;f__Perkinsidae;g__Parvilucifera	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Protosteliales	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Protosteliales;f__Protosteliaceae	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Thaumatomonadida	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Thaumatomonadida;f__Thaumatomastigidae;g__Protaspis	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Tritrichomonadida;f__Dientamoebidae;g__Dientamoeba;s__Dientamoeba_fragilis	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Vampyrellida;f__Leptophryidae	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Vampyrellida;f__Leptophryidae;g__Leptophrys	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	2.0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Vampyrellida;f__Leptophryidae;g__Leptophrys;s__Leptophrys_vorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Vampyrellida;f__Vampyrellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Arthracanthida	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Aphelidea	0	0	0	1.0	0	0	0	0	0	0	0	0	3.0	0	0	1.0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Aphelidea;o__;f__;g__Aphelidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Armophorea;o__Armophorida;f__Caenomorphidae;g__Caenomorpha	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Armophorea;o__Armophorida;f__Metopidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0
sk__Eukaryota;k__;p__;c__Armophorea;o__Armophorida;f__Metopidae;g__Metopus;s__Metopus_es	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bangiophyceae;o__Bangiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae	0	9.0	10.0	4.0	1.0	1.0	5.0	6.0	0	0	0	1.0	14.0	1.0	1.0	9.0	6.0	2.0	3.0	10.0	11.0	4.0	1.0	7.0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__;f__;g__;s__Spumella-like_flagellate_JBNZ43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales	0	0	1.0	0	0	0	2.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	3.0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae	0	0	0	0	1.0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Uroglena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Dinobryaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Dinobryaceae;g__Dinobryon	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Paraphysomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Paraphysomonadaceae;g__Paraphysomonas	0	0	3.0	2.0	0	0	3.0	0	0	0	0	0	10.0	2.0	1.0	1.0	2.0	0	0	9.0	13.0	2.0	0	13.0
sk__Eukaryota;k__;p__;c__Cryptophyta	0	5.0	7.0	16.0	1.0	0	1.0	1.0	3.0	1.0	0	2.0	14.0	1.0	0	8.0	16.0	5.0	7.0	19.0	1.0	3.0	0	0
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales	0	1.0	0	3.0	0	0	0	1.0	2.0	0	0	1.0	1.0	0	0	1.0	3.0	0	0	4.0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales;f__Cryptomonadaceae;g__Cryptomonas	0	0	0	5.0	0	0	0	0	2.0	0	0	2.0	13.0	0	0	0	5.0	5.0	5.0	10.0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__Dinophyceae	3.0	1.0	0	2.0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	2.0	0	1.0	0	2.0
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales	0	0	0	1.0	1.0	1.0	0	1.0	0	3.0	0	1.0	0	0	0	0	2.0	0	0	0	0	1.0	2.0	0
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Amoebophryaceae	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterolobosea	0	11.0	0	0	0	1.0	0	10.0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterolobosea;o__;f__Psalteriomonadidae;g__Sawyeria;s__Sawyeria_marylandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Heterolobosea;o__Schizopyrenida	0	3.0	3.0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterolobosea;o__Schizopyrenida;f__Vahlkampfiidae	0	2.0	1.0	0	0	3.0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterolobosea;o__Schizopyrenida;f__Vahlkampfiidae;g__Naegleria	1.0	63.0	0	0	0	5.0	0	62.0	0	0	3.0	0	4.0	0	0	0	0	0	0	6.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida	0	6.0	0	0	1.0	0	0	1.0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	1.0	0	2.0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida;f__Climacostomidae;g__Climacostomum;s__Climacostomum_sp._bLPN1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida;f__Climacostomidae;g__Climacostomum;s__Climacostomum_virens	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida;f__Spirostomidae;g__Spirostomum	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida;f__Stentoridae;g__Stentor	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida;f__Stentoridae;g__Stentor;s__Stentor_roeselii	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Hyphochytriomycetes	3.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	6.0	2.0	0	0	0	0	3.0	0	1.0	1.0	0
sk__Eukaryota;k__;p__;c__Hyphochytriomycetes;o__;f__Hyphochytriaceae;g__Hyphochytrium	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea	0	104.0	9.0	0	0	1.0	0	115.0	0	0	0	0	3.0	0	0	8.0	2.0	0	0	2.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__;f__;g__;s__Ichthyophonida_gen._sp._LKM51	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Dermocystida	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida	0	35.0	2.0	0	0	1.0	0	36.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida;f__;g__Anurofeca	0	11.0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida;f__;g__Anurofeca;s__Anurofeca_richardsi	0	3.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida;f__;g__Anurofeca;s__Anurofeca_sp._LAH-2003	0	15.0	1.0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida;f__Amoebidiaceae	0	1.0	0	0	0	0	0	2.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Karyorelictea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes	1.0	2.0	0	1.0	5.0	0	0	9.0	0	5.0	0	0	4.0	0	0	0	2.0	0	0	6.0	1.0	0	1.0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__;g__Diplophrys	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	2.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__;g__Diplophrys;s__Diplophrys_sp._ATCC_50360	0	0	0	1.0	0	0	0	0	0	0	0	0	7.0	0	0	0	1.0	0	0	2.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__;g__Sorodiplophrys	0	6.0	6.0	6.0	2.0	1.0	3.0	2.0	0	1.0	1.0	0	1.0	1.0	2.0	8.0	5.0	1.0	1.0	0	2.0	3.0	2.0	2.0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__;g__Sorodiplophrys;s__Sorodiplophrys_stercorea	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	1.0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__Amphitraemidae	0	4.0	0	0	0	0	0	3.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	7.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__Thraustochytriaceae;g__Aplanochytrium	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea	5.0	6.0	134.0	25.0	4.0	14.0	2.0	7.0	5.0	6.0	9.0	18.0	12.0	0	3.0	140.0	8.0	0	0	12.0	19.0	1.0	3.0	23.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Entodiniomorphida	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Entodiniomorphida;f__Ophryoscolecidae	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida;f__Didiniidae	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida;f__Didiniidae;g__Didinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida;f__Tracheliidae;g__Trachelius;s__Trachelius_ovum	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida;f__Trachelophyllidae;g__Chaenea;s__Chaenea_sp._FXP07122006	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida	2.0	1.0	80.0	12.0	5.0	11.0	0	2.0	2.0	1.0	11.0	5.0	4.0	0	7.0	69.0	10.0	0	2.0	7.0	11.0	1.0	0	10.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Amphileptidae	0	0	45.0	6.0	1.0	5.0	0	0	4.0	0	7.0	0	2.0	0	1.0	38.0	6.0	1.0	0	4.0	6.0	0	3.0	1.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Amphileptidae;g__Amphileptus	1.0	1.0	22.0	3.0	0	2.0	1.0	0	5.0	4.0	1.0	3.0	4.0	2.0	5.0	32.0	6.0	0	0	1.0	10.0	1.0	8.0	17.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Amphileptidae;g__Hemiophrys	0	4.0	6.0	21.0	0	0	0	2.0	3.0	0	2.0	1.0	4.0	0	0	5.0	23.0	0	0	6.0	4.0	0	0	4.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Amphileptidae;g__Hemiophrys;s__Hemiophrys_procera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Litonotidae	0	0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	5.0	0	0	0	0	5.0	0	0	2.0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Litonotidae;g__Acineria	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Litonotidae;g__Litonotus	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Litonotidae;g__Litonotus;s__Litonotus_paracygnus	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Pleurostomatida;f__Litonotidae;g__Loxophyllum;s__Loxophyllum_utriculariae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Vestibuliferida;f__Paraisotrichidae	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Litostomatea;o__Vestibuliferida;f__Trimyemidae;g__Trimyema	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Nassophorea	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	4.0
sk__Eukaryota;k__;p__;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Trochiliopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea	21.0	59.0	53.0	93.0	33.0	36.0	142.0	61.0	58.0	34.0	36.0	38.0	139.0	22.0	29.0	42.0	82.0	111.0	86.0	147.0	489.0	151.0	23.0	536.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Astomatida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Hymenostomatida	0	0	0	0	0	0	3.0	0	1.0	0	0	0	0	0	3.0	0	0	0	0	0	1.0	2.0	4.0	3.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Hymenostomatida;f__Tetrahymenidae	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Hymenostomatida;f__Tetrahymenidae;g__Tetrahymena	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida;f__Parameciidae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida;f__Parameciidae;g__Paramecium	1.0	0	0	0	0	0	2.0	1.0	0	1.0	0	1.0	0	0	0	0	3.0	0	0	0	1.0	2.0	0	6.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida;f__Stokesiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida;f__Stokesiidae;g__Stokesia	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Peniculida;f__Urocentridae;g__Urocentrum	1.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Philasterida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida	25.0	68.0	37.0	68.0	24.0	25.0	141.0	67.0	41.0	29.0	11.0	50.0	143.0	23.0	23.0	56.0	51.0	95.0	75.0	156.0	443.0	138.0	32.0	474.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Epistylidae	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	1.0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Epistylidae;g__Campanella;s__Campanella_umbellaria	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Epistylidae;g__Epistylis	0	7.0	1.0	1.0	3.0	8.0	22.0	2.0	1.0	0	4.0	11.0	2.0	0	0	8.0	0	0	0	3.0	1.0	21.0	0	1.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Opisthonectidae	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Opisthonectidae;g__;s__Opisthonectidae_sp._MD-2012	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Opisthonectidae;g__Opisthonecta	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Opisthonectidae;g__Telotrochidium	2.0	0	0	5.0	0	2.0	12.0	2.0	6.0	1.0	3.0	10.0	37.0	3.0	0	0	8.0	6.0	2.0	28.0	2.0	8.0	0	1.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Scyphidiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vaginicolidae;g__Vaginicola	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae	23.0	41.0	35.0	37.0	29.0	11.0	85.0	50.0	37.0	16.0	12.0	35.0	54.0	27.0	20.0	27.0	45.0	43.0	51.0	93.0	265.0	92.0	28.0	250.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Apocarchesium	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Carchesium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Carchesium;s__Carchesium_polypinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Epicarchesium	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	2.0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Pseudovorticella	14.0	12.0	5.0	18.0	3.0	5.0	11.0	10.0	6.0	5.0	1.0	9.0	0	12.0	22.0	6.0	22.0	0	1.0	0	28.0	12.0	28.0	27.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Pseudovorticella;s__Pseudovorticella_sp._Dazhou_bridge	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Vorticella	3.0	21.0	5.0	7.0	2.0	0	25.0	17.0	5.0	2.0	0	15.0	22.0	1.0	0	6.0	1.0	1.0	0	29.0	10.0	21.0	0	22.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Vorticella;s__Vorticella_microstoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Vorticella;s__Vorticella_sp._JCC-2006-4	0	1.0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Zoothamniidae	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	4.0	6.0	4.0	0	6.0	0	0	5.0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Zoothamniidae;g__Zoothamnium	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	17.0	8.0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida;f__Zoothamniidae;g__Zoothamnopsis;s__Zoothamnopsis_sinica	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oomycetes	3.0	7.0	5.0	0	1.0	2.0	0	7.0	0	0	1.0	0	7.0	3.0	4.0	2.0	0	0	0	6.0	5.0	0	0	8.0
sk__Eukaryota;k__;p__;c__Oomycetes;o__Lagenidiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Oomycetes;o__Lagenidiales;f__;g__Paralagenidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__Oomycetes;o__Peronosporales	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Oomycetes;o__Saprolegniales;f__Saprolegniaceae	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	1.0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__Phyllopharyngea	12.0	154.0	16.0	47.0	24.0	80.0	118.0	158.0	21.0	23.0	75.0	27.0	149.0	20.0	3.0	11.0	34.0	94.0	84.0	168.0	110.0	131.0	4.0	139.0
